time, itow, lat, lon, alt, speed, accuracy
21.356,575224749,49.3289954,8.5655153,170.2590042,0.216,6.301
21.456,575224849,49.3289952,8.5655154,170.1869878,0.218,6.277
21.556,575224949,49.3289951,8.5655153,170.1144354,0.229,6.25
21.656,575225049,49.3289951,8.5655154,170.086123,0.225,6.23
21.756,575225149,49.328995,8.5655157,170.0592797,0.207,6.211
21.856,575225249,49.3289951,8.5655158,170.0322066,0.216,6.187
21.956,575225349,49.3289953,8.5655159,170.0235692,0.212,6.16
22.056,575225449,49.3289953,8.5655161,170.0323847,0.198,6.14
22.156,575225549,49.3289953,8.5655162,170.0417277,0.196,6.12
22.256,575225649,49.3289955,8.5655161,170.0222401,0.21,6.1
22.356,575225749,49.3289959,8.5655163,170.0067242,0.222,6.081
22.456,575225849,49.328996,8.5655165,170.0413828,0.21,6.057
22.556,575225949,49.3289963,8.5655166,170.0824057,0.207,6.03
22.656,575226049,49.3289965,8.5655168,170.0954107,0.207,6.01
22.756,575226149,49.3289966,8.5655168,170.1038854,0.208,5.99
22.856,575226249,49.3289968,8.5655168,170.1089769,0.206,5.97
22.956,575226349,49.3289971,8.5655168,170.0937184,0.213,5.95
23.056,575226449,49.3289974,8.5655168,170.0993889,0.239,5.93
23.156,575226549,49.3289976,8.5655166,170.1341055,0.244,5.91
23.256,575226649,49.3289979,8.5655166,170.1431518,0.24,5.89
23.356,575226749,49.3289983,8.5655167,170.1444128,0.242,5.87
23.456,575226849,49.3289986,8.5655167,170.1506444,0.238,5.85
23.556,575226949,49.328999,8.5655165,170.1582665,0.247,5.83
23.656,575227049,49.3289993,8.5655162,170.1306329,0.251,5.81
23.756,575227149,49.3289995,8.5655161,170.0898308,0.243,5.79
23.856,575227249,49.3289998,8.5655159,170.0900376,0.248,5.77
23.956,575227349,49.3290001,8.5655155,170.0846905,0.255,5.75
24.056,575227449,49.3290003,8.5655154,170.0638915,0.245,5.73
24.156,575227549,49.3290005,8.5655154,170.0818852,0.232,5.716
24.256,575227649,49.3290005,8.5655154,170.1003172,0.226,5.701
24.356,575227749,49.3290006,8.5655152,170.0902753,0.227,5.686
24.456,575227849,49.3290006,8.5655152,170.0871175,0.218,5.671
24.556,575227949,49.3290008,8.5655153,170.1135647,0.206,5.649
24.656,575228049,49.329001,8.5655153,170.1262626,0.201,5.634
24.756,575228149,49.3290012,8.5655149,170.0878445,0.217,5.619
24.856,575228249,49.3290013,8.5655145,170.0323409,0.229,5.604
24.956,575228349,49.3290013,8.5655142,169.9781185,0.229,5.596
25.056,575228449,49.3290015,8.5655138,169.9375461,0.244,5.581
25.156,575228549,49.3290016,8.5655136,169.9067189,0.243,5.566
25.256,575228649,49.3290016,8.5655134,169.8519239,0.242,5.551
25.356,575228749,49.3290017,8.5655129,169.7919552,0.257,5.535
25.456,575228849,49.3290018,8.5655125,169.7259898,0.273,5.525
25.556,575228949,49.3290018,8.5655123,169.6433015,0.266,5.509
25.656,575229049,49.3290017,8.5655122,169.6026909,0.249,5.494
25.756,575229149,49.3290015,8.565512,169.564658,0.252,5.479
25.856,575229249,49.3290015,8.5655116,169.5253699,0.253,5.464
25.956,575229349,49.3290015,8.5655112,169.4725767,0.244,5.456
26.056,575229449,49.3290014,8.565511,169.4088867,0.241,5.441
26.156,575229549,49.3290013,8.5655107,169.344778,0.24,5.425
26.256,575229649,49.3290013,8.5655103,169.2844119,0.25,5.415
26.356,575229749,49.3290013,8.5655098,169.2510758,0.253,5.406
26.456,575229849,49.3290013,8.5655096,169.2098846,0.24,5.391
26.556,575229949,49.3290012,8.5655095,169.1751073,0.231,5.375
26.656,575230049,49.3290012,8.5655094,169.135141,0.226,5.365
26.756,575230149,49.3290014,8.5655092,169.1003919,0.225,5.356
26.856,575230249,49.3290015,8.5655089,169.0819969,0.22,5.341
26.956,575230349,49.3290014,8.5655086,169.0292357,0.246,5.325
27.056,575230449,49.3290014,8.5655084,169.0268632,0.241,5.315
27.156,575230549,49.3290017,8.5655082,169.0598273,0.223,5.305
27.256,575230649,49.3290019,8.5655078,169.0623535,0.238,5.295
27.356,575230749,49.3290021,8.5655074,169.0393775,0.233,5.285
27.456,575230849,49.3290021,8.5655072,169.0127944,0.228,5.275
27.556,575230949,49.3290022,8.565507,169.0164556,0.221,5.265
27.656,575231049,49.3290022,8.5655065,169.0381634,0.223,5.255
27.756,575231149,49.3290023,8.5655063,169.0733008,0.206,5.245
27.856,575231249,49.3290023,8.5655062,169.0935335,0.187,5.235
27.956,575231349,49.3290023,8.5655059,169.0974315,0.194,5.225
28.056,575231449,49.3290025,8.5655055,169.0961547,0.195,5.215
28.156,575231549,49.3290027,8.5655053,169.1129416,0.193,5.205
28.256,575231649,49.3290028,8.565505,169.1477197,0.195,5.195
28.356,575231749,49.329003,8.5655048,169.1887239,0.192,5.185
28.456,575231849,49.3290033,8.5655044,169.1994153,0.192,5.175
28.556,575231949,49.3290037,8.5655039,169.1789837,0.209,5.165
28.656,575232049,49.329004,8.5655034,169.1602174,0.219,5.155
28.756,575232149,49.3290042,8.5655029,169.1247917,0.224,5.145
28.856,575232249,49.3290045,8.5655023,169.1013587,0.257,5.135
28.956,575232349,49.3290047,8.5655018,169.0843045,0.261,5.125
29.056,575232449,49.3290048,8.5655014,169.0565558,0.24,5.115
29.156,575232549,49.3290049,8.5655009,169.0120957,0.262,5.105
29.256,575232649,49.3290049,8.5655004,168.9657427,0.261,5.095
29.356,575232749,49.3290049,8.5655001,168.912122,0.249,5.085
29.456,575232849,49.3290051,8.5654995,168.8556225,0.27,5.075
29.556,575232949,49.3290053,8.5654989,168.7641285,0.309,5.064
29.656,575233049,49.3290053,8.5654983,168.6560446,0.312,5.059
29.756,575233149,49.3290053,8.5654978,168.5678299,0.307,5.055
29.856,575233249,49.3290053,8.5654973,168.512836,0.308,5.045
29.956,575233349,49.3290051,8.565497,168.478938,0.281,5.035
30.056,575233449,49.329005,8.5654966,168.4323469,0.266,5.025
30.156,575233549,49.329005,8.5654963,168.4002115,0.265,5.015
30.256,575233649,49.329005,8.565496,168.3476276,0.264,5.005
30.356,575233749,49.329005,8.5654961,168.3416913,0.063,4.871
30.456,575233849,49.3290052,8.5654949,168.2598028,0.07,5.346
30.556,575233949,49.3290056,8.5654918,168.0730535,0.274,5.915
30.656,575234049,49.3290059,8.5654894,167.9420129,0.265,5.81
30.756,575234149,49.3290061,8.5654872,167.8447948,0.254,5.715
30.856,575234249,49.3290063,8.5654852,167.7594426,0.254,5.63
30.956,575234349,49.3290067,8.5654833,167.692562,0.263,5.556
31.056,575234449,49.3290072,8.5654814,167.6530008,0.265,5.486
31.156,575234549,49.3290076,8.5654797,167.612384,0.261,5.421
31.256,575234649,49.329008,8.5654779,167.5593312,0.269,5.361
31.356,575234749,49.3290084,8.5654761,167.5010798,0.304,5.305
31.456,575234849,49.3290087,8.5654744,167.444532,0.316,5.255
31.556,575234949,49.3290091,8.5654731,167.3832659,0.303,5.205
31.656,575235049,49.3290095,8.5654717,167.3179964,0.313,5.155
31.756,575235149,49.3290099,8.5654704,167.2598912,0.315,5.103
31.856,575235249,49.3290101,8.5654694,167.1959865,0.303,5.063
31.956,575235349,49.32901,8.565468,167.1432157,0.291,5.03
32.056,575235449,49.3290101,8.5654667,167.0589801,0.3,4.99
32.156,575235549,49.3290102,8.5654654,166.9646339,0.308,4.955
32.256,575235649,49.3290103,8.5654643,166.8815867,0.304,4.925
32.356,575235749,49.3290104,8.5654634,166.8171342,0.298,4.895
32.456,575235849,49.3290106,8.5654624,166.775596,0.292,4.865
32.556,575235949,49.3290108,8.5654613,166.7255874,0.293,4.835
32.656,575236049,49.3290109,8.5654603,166.6688605,0.291,4.805
32.756,575236149,49.3290111,8.5654592,166.6158857,0.297,4.781
32.856,575236249,49.3290114,8.5654584,166.568835,0.299,4.757
32.956,575236349,49.3290116,8.5654577,166.513688,0.293,4.731
33.056,575236449,49.3290119,8.5654572,166.4837878,0.292,4.707
33.156,575236549,49.3290125,8.5654568,166.4625367,0.281,4.68
33.256,575236649,49.3290128,8.5654563,166.4295896,0.266,4.66
33.356,575236749,49.3290131,8.5654559,166.3910702,0.262,4.64
33.456,575236849,49.3290134,8.5654554,166.3361626,0.264,4.62
33.556,575236949,49.3290138,8.5654546,166.2878391,0.277,4.6
33.656,575237049,49.3290141,8.5654539,166.2423405,0.281,4.58
33.756,575237149,49.3290144,8.5654533,166.1773382,0.279,4.56
33.856,575237249,49.3290148,8.5654525,166.1031541,0.291,4.54
33.956,575237349,49.3290152,8.5654518,166.0252902,0.311,4.52
34.056,575237449,49.3290155,8.565451,165.9467851,0.322,4.5
34.156,575237549,49.3290157,8.5654502,165.8894289,0.323,4.48
34.256,575237649,49.329016,8.5654495,165.8475375,0.325,4.46
34.356,575237749,49.3290164,8.5654489,165.7818401,0.345,4.446
34.456,575237849,49.3290168,8.5654483,165.6945976,0.354,4.431
34.556,575237949,49.329017,8.5654478,165.6289682,0.332,4.416
34.656,575238049,49.3290172,8.5654474,165.6011737,0.327,4.401
34.756,575238149,49.3290173,8.5654468,165.5723511,0.327,4.379
34.856,575238249,49.3290176,8.5654463,165.5286194,0.333,4.364
34.956,575238349,49.329018,8.5654459,165.4847998,0.341,4.356
35.056,575238449,49.3290183,8.5654455,165.4229155,0.335,4.341
35.156,575238549,49.3290185,8.5654451,165.3925694,0.335,4.325
35.256,575238649,49.3290188,8.5654446,165.3944055,0.328,4.315
35.356,575238749,49.3290188,8.5654443,165.3413412,0.326,4.305
35.456,575238849,49.329019,8.5654438,165.3065343,0.324,4.295
35.556,575238949,49.3290194,8.565443,165.3121359,0.31,4.279
35.656,575239049,49.3290195,8.5654421,165.3031084,0.315,4.264
35.756,575239149,49.3290197,8.5654414,165.2940233,0.309,4.261
35.856,575239249,49.3290199,8.5654408,165.272584,0.301,4.256
35.956,575239349,49.3290203,8.5654401,165.2691219,0.292,4.245
36.056,575239449,49.3290206,8.5654396,165.2684045,0.274,4.235
36.156,575239549,49.3290207,8.5654391,165.3039908,0.267,4.225
36.256,575239649,49.3290209,8.5654387,165.3562145,0.256,4.215
36.356,575239749,49.3290211,8.5654386,165.3783941,0.24,4.211
36.456,575239849,49.3290212,8.5654382,165.3665026,0.244,4.206
36.556,575239949,49.3290214,8.5654378,165.344102,0.246,4.195
36.656,575240049,49.3290216,8.5654374,165.3463695,0.232,4.185
36.756,575240149,49.3290216,8.5654369,165.350808,0.225,4.181
36.856,575240249,49.3290217,8.5654364,165.3552857,0.223,4.176
36.956,575240349,49.3290219,8.565436,165.362603,0.214,4.165
37.056,575240449,49.3290221,8.5654357,165.3410069,0.208,4.155
37.156,575240549,49.3290222,8.5654352,165.2781265,0.241,4.151
37.256,575240649,49.3290223,8.565435,165.25855,0.136,4.146
37.356,575240749,49.3290224,8.5654347,165.2503884,0.14,4.678
37.456,575240849,49.3290225,8.5654338,165.2055457,0.26,5.082
37.556,575240949,49.3290225,8.5654328,165.1424872,0.229,4.907
37.656,575241049,49.3290224,8.5654321,165.0756708,0.215,4.852
37.756,575241149,49.3290223,8.5654316,165.0017823,0.214,4.794
37.856,575241249,49.3290221,8.5654309,164.9452742,0.212,4.749
37.956,575241349,49.329022,8.5654301,164.902343,0.214,4.71
38.056,575241449,49.3290219,8.5654296,164.8583713,0.216,4.67
38.156,575241549,49.3290219,8.565429,164.8245549,0.21,4.629
38.256,575241649,49.329022,8.5654282,164.7800626,0.204,4.594
38.356,575241749,49.3290219,8.5654275,164.7326357,0.202,4.559
38.456,575241849,49.3290219,8.5654267,164.6976134,0.215,4.524
38.556,575241949,49.329022,8.5654262,164.648623,0.214,4.495
38.656,575242049,49.329022,8.5654258,164.6204012,0.207,4.465
38.756,575242149,49.3290218,8.5654256,164.6233232,0.201,4.441
38.856,575242249,49.3290217,8.5654255,164.6014916,0.191,4.417
38.956,575242349,49.3290218,8.5654254,164.5714273,0.196,4.39
39.056,575242449,49.3290218,8.5654251,164.5586146,0.2,4.37
39.156,575242549,49.3290219,8.5654248,164.5694811,0.196,4.344
39.256,575242649,49.3290219,8.5654246,164.5684477,0.193,4.319
39.356,575242749,49.3290218,8.5654245,164.5441573,0.192,4.3
39.456,575242849,49.3290219,8.5654244,164.5297163,0.201,4.28
39.556,575242949,49.329022,8.5654242,164.4934156,0.224,4.26
39.656,575243049,49.3290221,8.5654241,164.4389913,0.242,4.24
39.756,575243149,49.329022,8.5654241,164.4240043,0.235,4.219
39.856,575243249,49.3290217,8.5654243,164.3846296,0.228,4.204
39.956,575243349,49.3290215,8.5654245,164.3462301,0.225,4.189
40.056,575243449,49.3290215,8.5654247,164.3660687,0.211,4.174
40.156,575243549,49.3290213,8.565425,164.3799317,0.199,4.159
40.256,575243649,49.3290212,8.5654251,164.3937878,0.198,4.144
40.356,575243749,49.3290213,8.5654252,164.3874656,0.201,4.129
40.456,575243849,49.3290214,8.5654253,164.364676,0.2,4.114
40.556,575243949,49.3290212,8.5654256,164.3262859,0.217,4.106
40.656,575244049,49.3290207,8.5654257,164.3325328,0.206,4.091
40.756,575244149,49.3290202,8.5654256,164.3853316,0.181,4.076
40.856,575244249,49.3290199,8.5654259,164.424725,0.187,4.061
40.956,575244349,49.3290196,8.5654261,164.3843204,0.183,4.046
41.056,575244449,49.3290193,8.5654261,164.3345766,0.182,4.031
41.156,575244549,49.329019,8.5654263,164.3359441,0.179,4.016
41.256,575244649,49.3290186,8.5654268,164.3323211,0.164,4.001
41.356,575244749,49.3290183,8.5654273,164.3540656,0.154,3.985
41.456,575244849,49.3290182,8.5654277,164.345395,0.165,3.975
41.556,575244950,49.3290181,8.565428,164.3026721,0.188,3.959
41.656,575245051,49.329018,8.5654286,164.3021874,0.175,3.944
41.756,575245151,49.3290176,8.5654292,164.3082891,0.158,3.929
41.856,575245251,49.3290174,8.5654298,164.3218223,0.149,3.914
41.956,575245351,49.3290173,8.5654303,164.3481497,0.137,3.906
42.056,575245451,49.3290171,8.5654309,164.351516,0.139,3.891
42.156,575245551,49.3290169,8.5654315,164.3694115,0.146,3.875
42.256,575245651,49.3290166,8.565432,164.3784273,0.157,3.865
42.356,575245751,49.3290164,8.5654325,164.3891629,0.131,3.849
42.456,575245851,49.3290163,8.5654329,164.4129376,0.109,3.834
42.556,575245951,49.3290161,8.5654334,164.4479812,0.1,3.826
42.656,575246051,49.3290158,8.5654339,164.4457128,0.094,3.811
42.756,575246151,49.3290155,8.5654345,164.3995557,0.104,3.795
42.856,575246251,49.3290154,8.5654351,164.3854146,0.103,3.785
42.956,575246351,49.3290152,8.5654355,164.4028521,0.104,3.775
43.056,575246451,49.3290151,8.5654359,164.4267554,0.1,3.765
43.156,575246551,49.3290151,8.5654365,164.4656668,0.094,3.749
43.256,575246651,49.3290152,8.5654371,164.4842898,0.099,3.734
43.356,575246751,49.3290153,8.5654375,164.4903556,0.092,3.725
43.456,575246851,49.3290154,8.5654381,164.51751,0.09,3.715
43.556,575246951,49.3290157,8.5654389,164.5560453,0.088,3.705
43.656,575247051,49.329016,8.5654397,164.5927241,0.112,3.695
43.756,575247151,49.3290163,8.5654403,164.6406624,0.107,3.685
43.856,575247251,49.3290164,8.565441,164.6463922,0.068,3.675
43.956,575247351,49.3290164,8.565442,164.6252502,0.09,3.665
44.056,575247451,49.3290165,8.5654428,164.643089,0.091,3.655
44.156,575247551,49.3290167,8.5654435,164.6517374,0.052,3.645
44.256,575247651,49.3290169,8.5654442,164.6409738,0.07,3.635
44.356,575247751,49.3290171,8.5654447,164.6130804,0.068,3.625
44.456,575247851,49.3290176,8.565445,164.5977965,0.109,3.615
44.556,575247951,49.3290179,8.5654454,164.5848456,0.19,3.611
44.656,575248051,49.3290181,8.5654457,164.5534473,0.168,3.606
44.756,575248151,49.3290183,8.5654462,164.5246552,0.119,3.595
44.856,575248251,49.3290186,8.5654465,164.4889379,0.152,3.585
44.956,575248351,49.3290189,8.5654467,164.5303913,0.194,3.574
45.056,575248451,49.3290192,8.5654472,164.5826371,0.205,3.569
45.156,575248551,49.3290195,8.5654477,164.5322317,0.184,3.565
45.256,575248651,49.3290197,8.5654481,164.4763197,0.126,3.555
45.356,575248751,49.3290198,8.5654484,164.455185,0.101,3.544
45.456,575248851,49.3290201,8.5654487,164.4274379,0.163,3.539
45.556,575248951,49.3290204,8.5654492,164.4230309,0.193,3.534
45.656,575249051,49.3290205,8.5654498,164.4637196,0.115,3.529
45.756,575249151,49.3290204,8.5654503,164.4941794,0.064,3.525
45.856,575249251,49.3290207,8.5654509,164.4827689,0.094,3.515
45.956,575249351,49.329021,8.5654515,164.4689912,0.118,3.511
46.056,575249451,49.3290212,8.5654517,164.4470224,0.088,3.506
46.156,575249551,49.3290216,8.5654519,164.4374454,0.065,3.501
46.256,575249651,49.329022,8.5654523,164.4615236,0.072,3.496
46.356,575249751,49.3290223,8.5654528,164.4796932,0.068,3.491
46.456,575249851,49.3290224,8.5654532,164.5016199,0.073,3.486
46.556,575249951,49.3290226,8.5654535,164.5155434,0.064,3.481
46.656,575250051,49.3290229,8.565454,164.5071331,0.066,3.476
46.756,575250151,49.329023,8.5654545,164.4979593,0.112,3.471
