time, itow, lat, lon, alt, speed, accuracy
50.473,574825212,49.328998,8.5654906,151.8901828,0.242,4.168
50.573,574825312,49.3289982,8.5654909,151.9655723,0.212,4.159
50.673,574825412,49.3289983,8.5654907,151.922842,0.233,4.159
50.773,574825512,49.3289986,8.5654906,151.9164683,0.225,4.149
50.873,574825612,49.3289988,8.5654909,151.9634994,0.208,4.141
50.973,574825712,49.328999,8.5654911,152.0065365,0.207,4.139
51.073,574825812,49.3289991,8.5654914,152.0736057,0.198,4.131
51.173,574825911,49.3289993,8.5654913,152.0284718,0.192,4.129
51.273,574826010,49.3289992,8.5654914,152.0152478,0.209,4.119
51.373,574826110,49.3289991,8.5654913,152.0212362,0.234,4.109
51.473,574826210,49.3289992,8.5654914,151.9749905,0.196,4.099
51.573,574826310,49.3289994,8.5654916,152.0140388,0.188,4.089
51.673,574826410,49.3289994,8.565492,151.9939564,0.192,4.079
51.773,574826510,49.3289994,8.565492,151.9800243,0.182,4.07
51.873,574826610,49.3289994,8.5654922,151.9678117,0.182,4.069
51.973,574826710,49.3289995,8.5654923,151.9622409,0.166,4.059
52.073,574826809,49.3289995,8.5654923,151.9605544,0.172,4.049
52.173,574826910,49.3289994,8.5654924,151.9946723,0.181,4.039
52.273,574827012,49.3289995,8.5654924,152.0202009,0.168,4.031
52.373,574827112,49.3289994,8.5654926,152.043117,0.168,4.029
52.473,574827212,49.3289995,8.5654926,152.0191101,0.139,4.018
52.573,574827312,49.3289995,8.5654926,152.0194186,0.125,4.009
52.673,574827412,49.3289995,8.5654923,151.9538854,0.141,4.009
52.773,574827512,49.3289995,8.5654924,151.9028195,0.114,3.999
52.873,574827612,49.3289995,8.5654924,151.8875342,0.128,3.988
52.973,574827712,49.3289994,8.5654923,151.8608689,0.122,3.979
53.073,574827812,49.3289994,8.5654922,151.8625282,0.119,3.979
53.173,574827912,49.3289993,8.5654922,151.8506664,0.129,3.969
53.273,574828012,49.3289993,8.5654922,151.8113993,0.143,3.961
53.373,574828112,49.3289993,8.5654919,151.7895847,0.114,3.959
53.473,574828212,49.3289993,8.5654918,151.7212743,0.121,3.948
53.573,574828312,49.3289993,8.5654916,151.6565574,0.139,3.939
53.673,574828412,49.3289991,8.5654916,151.6187483,0.122,3.939
53.773,574828512,49.3289991,8.5654915,151.6585156,0.116,3.929
53.873,574828612,49.3289993,8.5654915,151.6730577,0.101,3.921
53.973,574828712,49.3289992,8.5654914,151.6269431,0.105,3.919
54.073,574828812,49.3289991,8.565491,151.5624972,0.117,3.911
54.173,574828912,49.3289989,8.5654907,151.5086823,0.142,3.909
54.273,574829012,49.328999,8.5654908,151.5126471,0.11,3.901
54.373,574829112,49.3289989,8.5654908,151.4762488,0.143,3.899
54.473,574829212,49.3289989,8.5654903,151.3825854,0.108,3.891
54.573,574829312,49.3289989,8.56549,151.3072267,0.121,3.889
54.673,574829412,49.3289989,8.5654899,151.2836255,0.117,3.881
54.773,574829512,49.328999,8.5654896,151.3040118,0.114,3.879
54.873,574829612,49.3289991,8.5654894,151.2663717,0.102,3.868
54.973,574829712,49.3289991,8.5654892,151.2015027,0.099,3.859
55.073,574829812,49.328999,8.5654891,151.1601888,0.079,3.817
55.173,574829912,49.328999,8.565489,151.1364615,0,3.903
55.273,574830012,49.3289992,8.5654881,150.9313779,0.086,4.631
55.373,574830112,49.3289993,8.5654872,150.7720026,0.087,4.562
55.473,574830212,49.3289995,8.5654865,150.6372012,0.082,4.504
55.573,574830312,49.3289997,8.5654858,150.5348774,0.091,4.454
55.673,574830412,49.3289999,8.5654851,150.4463771,0.101,4.406
55.773,574830512,49.3290002,8.5654846,150.3685914,0.105,4.365
55.873,574830612,49.3290003,8.5654842,150.30213,0.079,4.315
55.973,574830712,49.3290005,8.5654837,150.2372738,0.08,4.276
56.073,574830812,49.3290008,8.565483,150.1824833,0.078,4.245
56.173,574830912,49.3290011,8.5654823,150.1344347,0.081,4.206
56.273,574831012,49.3290013,8.5654816,150.1231942,0.061,4.176
56.373,574831112,49.3290016,8.5654809,150.0933721,0.075,4.146
56.473,574831212,49.3290018,8.5654804,150.0750154,0.078,4.115
56.573,574831312,49.329002,8.5654797,150.0433,0.052,4.076
56.673,574831412,49.3290023,8.5654791,150.0149268,0.056,4.046
56.773,574831512,49.3290025,8.5654785,149.9737733,0.065,4.017
56.873,574831612,49.3290028,8.5654781,149.9667806,0.07,3.996
56.973,574831712,49.3290029,8.5654775,149.9409337,0.041,3.966
57.073,574831812,49.3290033,8.565477,149.909794,0.068,3.938
57.173,574831912,49.3290035,8.5654766,149.8733222,0.08,3.917
57.273,574832012,49.3290037,8.5654761,149.8405898,0.041,3.888
57.373,574832112,49.3290037,8.5654756,149.7956465,0.043,3.868
57.473,574832212,49.3290038,8.5654754,149.7678561,0.04,3.806
57.573,574832312,49.3290039,8.5654753,149.7572135,0,3.881
57.673,574832412,49.3290043,8.5654744,149.6617791,0.048,4.59
57.773,574832512,49.3290044,8.5654738,149.5679094,0.085,4.511
57.873,574832612,49.3290045,8.5654732,149.4966967,0.032,4.443
57.973,574832712,49.3290047,8.5654726,149.4431748,0.04,4.383
58.073,574832812,49.3290047,8.565472,149.3895834,0.033,4.324
58.173,574832912,49.3290047,8.5654713,149.3506543,0.05,4.274
58.273,574833012,49.3290047,8.5654706,149.3228479,0.052,4.223
58.373,574833112,49.3290047,8.56547,149.2920839,0.058,4.175
58.473,574833212,49.3290045,8.5654692,149.2682079,0.058,4.133
58.573,574833312,49.3290044,8.5654687,149.2358273,0.055,4.085
58.673,574833412,49.3290044,8.565468,149.2216931,0.051,4.047
58.773,574833512,49.3290044,8.5654673,149.2199173,0.029,4.016
58.873,574833612,49.3290044,8.5654667,149.1969337,0.061,3.976
58.973,574833712,49.3290044,8.5654661,149.1961286,0.039,3.946
59.073,574833812,49.3290044,8.5654655,149.1664512,0.041,3.916
59.173,574833912,49.3290044,8.5654648,149.126764,0.081,3.886
59.273,574834012,49.3290043,8.5654643,149.1040724,0.065,3.856
59.373,574834112,49.3290042,8.5654638,149.0989936,0.043,3.827
59.473,574834212,49.329004,8.5654633,149.0849935,0.068,3.806
59.573,574834312,49.3290039,8.565463,149.0687931,0.051,3.777
59.673,574834412,49.3290039,8.5654627,149.055568,0.059,3.756
59.773,574834512,49.3290037,8.5654623,149.0251644,0.037,3.727
59.873,574834612,49.3290036,8.5654621,149.013038,0.051,3.706
59.973,574834712,49.3290035,8.5654618,148.9751074,0.064,3.677
60.073,574834812,49.3290034,8.5654614,148.9423012,0.084,3.658
60.173,574834912,49.3290032,8.5654613,148.9135856,0.079,3.638
60.273,574835012,49.329003,8.5654611,148.9024906,0.058,3.618
60.373,574835112,49.3290028,8.5654609,148.8794788,0.058,3.598
60.473,574835212,49.3290027,8.5654606,148.8679945,0.059,3.578
60.573,574835312,49.3290023,8.5654603,148.849767,0.048,3.558
60.673,574835412,49.3290022,8.5654601,148.8410644,0.055,3.538
60.773,574835512,49.3290021,8.5654598,148.8304915,0.07,3.518
60.873,574835612,49.3290019,8.5654595,148.811912,0.057,3.499
60.973,574835712,49.3290017,8.565459,148.8005438,0.078,3.488
61.073,574835812,49.3290015,8.5654589,148.8002673,0.058,3.469
61.173,574835912,49.3290012,8.5654586,148.800403,0.086,3.458
61.273,574836012,49.3290011,8.5654586,148.783276,0.066,3.439
61.373,574836112,49.3290009,8.5654586,148.7786711,0.081,3.428
61.473,574836212,49.3290005,8.5654586,148.7980184,0.068,3.409
61.573,574836312,49.3290003,8.5654585,148.7695358,0.078,3.398
61.673,574836412,49.3290001,8.5654586,148.7647787,0.061,3.379
61.773,574836512,49.3289999,8.5654587,148.7626928,0.089,3.369
61.873,574836612,49.3289999,8.5654586,148.7478605,0.061,3.357
61.973,574836712,49.3289998,8.5654584,148.7543405,0.059,3.338
62.073,574836812,49.3289996,8.5654585,148.7653955,0.051,3.329
62.173,574836912,49.3289993,8.5654585,148.7564406,0.037,3.319
62.273,574837012,49.328999,8.5654584,148.7472418,0.044,3.309
62.373,574837112,49.3289987,8.5654584,148.7244338,0.053,3.299
62.473,574837212,49.3289984,8.5654585,148.7656578,0.066,3.289
62.573,574837312,49.3289981,8.5654587,148.7699632,0.063,3.279
62.673,574837412,49.3289978,8.5654588,148.7653826,0.062,3.269
62.773,574837512,49.3289975,8.5654589,148.782046,0.082,3.259
62.873,574837612,49.3289971,8.565459,148.7727128,0.048,3.249
62.973,574837712,49.3289969,8.5654592,148.7890897,0.06,3.239
63.073,574837812,49.3289966,8.5654594,148.8196995,0.061,3.229
63.173,574837912,49.3289964,8.5654597,148.8532842,0.065,3.219
63.273,574838012,49.3289963,8.5654598,148.8657111,0.073,3.211
63.373,574838112,49.328996,8.56546,148.8799212,0.078,3.209
63.473,574838212,49.3289955,8.56546,148.8964032,0.062,3.199
63.573,574838312,49.3289952,8.5654602,148.9032819,0.048,3.189
63.673,574838412,49.3289947,8.5654604,148.9129826,0.044,3.181
63.773,574838512,49.3289942,8.5654605,148.9122394,0.073,3.179
63.873,574838612,49.3289939,8.5654607,148.9345195,0.059,3.168
63.973,574838712,49.3289934,8.5654609,148.9511735,0.042,3.159
64.073,574838812,49.328993,8.5654612,148.9486013,0.062,3.159
64.173,574838912,49.3289926,8.5654613,148.9479717,0.052,3.149
64.273,574839012,49.3289924,8.5654614,148.9653385,0.089,3.141
64.373,574839112,49.3289921,8.5654618,149.0005304,0.059,3.139
64.473,574839212,49.3289917,8.565462,149.0167642,0.061,3.131
64.573,574839312,49.3289914,8.5654623,149.0270908,0.058,3.129
64.673,574839412,49.328991,8.5654625,149.0611688,0.034,3.118
64.773,574839512,49.3289907,8.5654628,149.0821575,0.035,3.109
64.873,574839612,49.3289903,8.565463,149.104174,0.055,3.108
64.973,574839712,49.32899,8.5654632,149.1199149,0.041,3.099
65.073,574839812,49.3289896,8.5654633,149.0998872,0.06,3.098
65.173,574839912,49.3289892,8.5654635,149.0965172,0.069,3.089
65.273,574840012,49.328989,8.565464,149.1396969,0.075,3.088
65.373,574840112,49.3289888,8.5654643,149.1977016,0.046,3.079
65.473,574840212,49.3289886,8.5654648,149.2563509,0.068,3.078
65.573,574840312,49.3289882,8.565465,149.2938096,0.034,3.069
65.673,574840412,49.328988,8.5654653,149.3033281,0.044,3.068
65.773,574840512,49.3289875,8.5654657,149.3283649,0.052,3.059
65.873,574840612,49.3289872,8.565466,149.3303628,0.06,3.061
65.973,574840712,49.3289869,8.5654661,149.347163,0.074,3.059
66.073,574840812,49.3289866,8.5654663,149.3441938,0.067,3.051
66.173,574840912,49.3289864,8.5654669,149.387941,0.056,3.049
66.273,574841012,49.3289861,8.5654671,149.4166732,0.043,3.04
66.373,574841112,49.3289857,8.5654673,149.45018,0.055,3.04
66.473,574841212,49.3289855,8.5654677,149.4846721,0.057,3.038
66.573,574841312,49.3289856,8.5654679,149.5301443,0.119,3.029
66.673,574841412,49.3289853,8.5654681,149.5275506,0.071,3.028
66.773,574841512,49.328985,8.5654681,149.5718687,0.089,3.019
66.873,574841612,49.3289847,8.5654685,149.590962,0.041,3.018
66.973,574841712,49.3289846,8.5654687,149.6452859,0.028,3.009
67.073,574841812,49.3289843,8.5654689,149.6775924,0.038,3.011
67.173,574841912,49.3289841,8.5654692,149.7004946,0.042,3.009
67.273,574842012,49.3289838,8.5654694,149.73738,0.038,3.001
67.373,574842112,49.3289836,8.5654698,149.8024112,0.083,2.999
67.473,574842212,49.3289835,8.5654699,149.8016829,0.073,2.99
67.573,574842312,49.3289832,8.5654697,149.7965208,0.081,2.99
67.673,574842412,49.3289831,8.56547,149.8354132,0.033,2.988
67.773,574842512,49.3289828,8.5654703,149.8799524,0.016,2.979
67.873,574842612,49.3289826,8.5654706,149.9313533,0.016,2.981
67.973,574842712,49.3289823,8.5654708,149.9495535,0.058,2.979
68.073,574842812,49.3289821,8.5654712,149.9997064,0.069,2.97
68.173,574842912,49.3289818,8.5654713,150.0268246,0.022,2.97
68.273,574843012,49.3289816,8.5654717,150.0623103,0.036,2.968
68.373,574843112,49.3289812,8.565472,150.1054978,0.053,2.959
68.473,574843212,49.3289811,8.5654721,150.0951344,0.037,2.961
68.573,574843312,49.3289809,8.5654723,150.1235252,0.081,2.959
68.673,574843412,49.3289807,8.5654727,150.2038505,0.035,2.95
68.773,574843512,49.3289805,8.565473,150.2702335,0.048,2.95
68.873,574843612,49.3289804,8.5654733,150.3381996,0.054,2.95
68.973,574843712,49.3289802,8.5654735,150.3660352,0.072,2.95
69.073,574843812,49.3289799,8.5654738,150.4019261,0.075,2.951
69.173,574843912,49.3289798,8.5654739,150.4695989,0.03,2.949
69.273,574844012,49.3289796,8.5654741,150.5016191,0.031,2.94
69.373,574844112,49.3289794,8.5654742,150.5305344,0.031,2.94
69.473,574844212,49.3289793,8.5654744,150.5651472,0.027,2.94
69.573,574844312,49.3289791,8.5654743,150.5753492,0.051,2.94
69.673,574844412,49.328979,8.5654743,150.5827982,0.043,2.941
69.773,574844512,49.3289789,8.5654744,150.634698,0.021,2.939
69.873,574844612,49.3289787,8.5654744,150.6448873,0.023,2.93
69.973,574844712,49.3289785,8.5654744,150.6688676,0.057,2.93
70.073,574844812,49.3289785,8.5654746,150.7249785,0.021,2.93
70.173,574844912,49.3289785,8.5654746,150.7539266,0.031,2.93
70.273,574845012,49.3289784,8.5654746,150.7862249,0.079,2.93
70.373,574845112,49.3289784,8.5654746,150.7943092,0.118,2.93
70.473,574845212,49.3289782,8.5654746,150.8139082,0.047,2.931
70.573,574845312,49.328978,8.5654749,150.8766913,0.029,2.929
70.673,574845412,49.328978,8.565475,150.9149,0.038,2.92
70.773,574845512,49.3289779,8.5654751,150.9387807,0.073,2.92
70.873,574845612,49.3289776,8.5654752,150.9719222,0.033,2.92
70.973,574845712,49.3289776,8.5654754,150.9741158,0.047,2.92
71.073,574845812,49.3289777,8.5654756,151.0451538,0.122,2.92
71.173,574845912,49.3289777,8.5654759,151.1108567,0.076,2.92
71.273,574846012,49.3289776,8.5654763,151.16876,0.082,2.92
71.373,574846112,49.3289774,8.5654765,151.2183309,0.094,2.92
71.473,574846212,49.3289775,8.5654766,151.2617965,0.038,2.92
71.573,574846312,49.3289775,8.5654767,151.3151289,0.047,2.92
71.673,574846412,49.3289774,8.565477,151.3775024,0.059,2.921
71.773,574846512,49.3289772,8.565477,151.3734448,0.076,2.919
71.873,574846612,49.3289773,8.565477,151.402254,0.063,2.91
71.973,574846712,49.3289773,8.5654768,151.4171684,0.081,2.91
72.073,574846812,49.3289774,8.5654767,151.4499227,0.054,2.91
72.173,574846912,49.3289773,8.5654766,151.45656,0.045,2.91
72.273,574847012,49.3289774,8.5654766,151.4736764,0.035,2.91
72.373,574847112,49.3289774,8.5654766,151.5019879,0.022,2.91
72.473,574847212,49.3289775,8.5654767,151.5450504,0.032,2.91
72.573,574847312,49.3289776,8.5654766,151.6260082,0.065,2.91
72.673,574847412,49.3289776,8.5654767,151.6169356,0.034,2.91
72.773,574847512,49.3289775,8.5654768,151.6493314,0.064,2.91
72.873,574847612,49.3289775,8.5654769,151.7035218,0.064,2.91
72.973,574847712,49.3289775,8.565477,151.7266466,0.037,2.91
73.073,574847811,49.3289775,8.5654768,151.7530327,0.061,2.91
73.173,574847912,49.3289775,8.5654769,151.7668704,0.043,2.91
73.273,574848014,49.3289773,8.5654769,151.7795525,0.045,2.91
73.373,574848114,49.3289773,8.5654771,151.8281398,0.027,2.91
73.473,574848214,49.3289773,8.5654773,151.8582207,0.029,2.91
73.573,574848314,49.3289773,8.5654774,151.8937724,0.024,2.91
73.673,574848414,49.3289773,8.5654775,151.9282256,0.052,2.909
73.773,574848514,49.3289773,8.5654777,151.9735152,0.056,2.911
73.873,574848614,49.3289772,8.5654777,151.9793997,0.04,2.92
73.973,574848714,49.3289772,8.5654778,151.9921636,0.044,2.92
74.073,574848814,49.3289772,8.5654777,151.9962027,0.026,2.92
74.173,574848914,49.3289774,8.5654776,152.0213371,0.087,2.92
74.273,574849014,49.3289775,8.5654775,152.0110907,0.116,2.92
74.373,574849114,49.3289774,8.5654773,151.9713196,0.11,2.92
74.473,574849214,49.3289773,8.5654774,151.9726003,0.052,2.92
74.573,574849314,49.3289774,8.5654773,151.9891556,0.083,2.92
74.673,574849414,49.3289774,8.5654771,151.9827795,0.049,2.92
74.773,574849514,49.3289775,8.5654772,152.0065715,0.067,2.92
74.873,574849614,49.3289776,8.5654772,152.0335323,0.044,2.919
74.973,574849714,49.3289777,8.5654771,152.0595731,0.037,2.921
75.073,574849814,49.3289778,8.5654773,152.1240047,0.029,2.93
75.173,574849914,49.3289778,8.5654774,152.175142,0.02,2.93
75.273,574850014,49.3289779,8.5654774,152.1760588,0.061,2.93
75.373,574850114,49.3289778,8.5654772,152.1706653,0.038,2.93
75.473,574850214,49.3289779,8.5654772,152.1883231,0.03,2.93
75.573,574850314,49.328978,8.5654771,152.2158966,0.062,2.93
75.673,574850414,49.328978,8.5654773,152.2387382,0.045,2.93
75.773,574850514,49.3289781,8.5654773,152.2707791,0.024,2.93
75.873,574850614,49.328978,8.5654773,152.310715,0.048,2.93
75.973,574850714,49.3289779,8.5654772,152.3083475,0.057,2.93
76.073,574850814,49.328978,8.5654772,152.3424628,0.031,2.93
76.173,574850914,49.3289781,8.5654772,152.3421097,0.083,2.93
76.273,574851014,49.3289781,8.5654769,152.3270308,0.046,2.932
76.373,574851114,49.3289782,8.5654767,152.3032974,0.095,2.941
76.473,574851214,49.3289784,8.5654766,152.320025,0.096,2.94
76.573,574851314,49.3289784,8.5654767,152.3774313,0.04,2.94
76.673,574851414,49.3289786,8.5654768,152.4344591,0.026,2.94
76.773,574851514,49.3289786,8.5654767,152.4681379,0.034,2.94
76.873,574851614,49.3289786,8.5654767,152.484054,0.034,2.939
76.973,574851714,49.3289786,8.5654767,152.4968458,0.075,2.941
77.073,574851814,49.3289788,8.5654767,152.545366,0.053,2.95
77.173,574851914,49.3289789,8.5654765,152.5413793,0.06,2.95
77.273,574852014,49.3289789,8.5654763,152.5231795,0.041,2.95
77.373,574852114,49.328979,8.5654764,152.5552005,0.069,2.95
77.473,574852214,49.3289792,8.5654762,152.5955003,0.028,2.949
77.573,574852314,49.3289793,8.5654762,152.6105337,0.023,2.951
77.673,574852414,49.3289795,8.5654761,152.6344481,0.028,2.961
77.773,574852514,49.3289796,8.565476,152.6558535,0.071,2.959
77.873,574852614,49.3289797,8.5654757,152.5804974,0.03,2.95
77.973,574852714,49.3289798,8.5654754,152.5632521,0.04,2.95
78.073,574852814,49.3289798,8.5654754,152.5910564,0.078,2.95
78.173,574852914,49.32898,8.5654755,152.6436364,0.048,2.95
78.273,574853014,49.3289799,8.5654757,152.6877861,0.039,2.95
78.373,574853114,49.3289799,8.5654756,152.7143662,0.031,2.95
78.473,574853214,49.3289799,8.5654757,152.7766279,0.05,2.95
78.573,574853314,49.3289799,8.5654758,152.8181043,0.061,2.95
78.673,574853414,49.32898,8.5654755,152.7799458,0.04,2.95
78.773,574853514,49.32898,8.5654751,152.7015674,0.022,2.95
78.873,574853614,49.32898,8.5654749,152.7410001,0.041,2.95
78.973,574853714,49.32898,8.5654748,152.7543541,0.061,2.95
79.073,574853814,49.3289801,8.5654747,152.7677094,0.027,2.95
79.173,574853914,49.3289801,8.5654746,152.7745405,0.035,2.95
79.273,574854014,49.3289802,8.5654746,152.7899056,0.061,2.949
79.373,574854114,49.3289801,8.5654746,152.8029541,0.028,2.951
79.473,574854214,49.3289801,8.5654746,152.8140726,0.035,2.96
79.573,574854314,49.3289801,8.5654745,152.8264876,0.04,2.96
79.673,574854414,49.3289801,8.5654745,152.8540863,0.031,2.96
79.773,574854514,49.32898,8.5654742,152.8190334,0.069,2.96
79.873,574854614,49.3289801,8.5654741,152.8465217,0.076,2.96
79.973,574854714,49.3289803,8.565474,152.8300257,0.082,2.96
80.073,574854814,49.3289802,8.5654737,152.8059841,0.032,2.96
80.173,574854914,49.3289803,8.5654735,152.8174331,0.027,2.96
80.273,574855014,49.3289803,8.5654729,152.7182789,0.064,2.96
80.373,574855114,49.3289803,8.5654728,152.6788773,0.052,2.96
80.473,574855214,49.3289804,8.5654724,152.6665469,0.076,2.96
80.573,574855314,49.3289803,8.5654723,152.6536558,0.067,2.96
80.673,574855414,49.3289804,8.5654718,152.6195593,0.1,2.96
80.773,574855514,49.3289804,8.5654717,152.6056372,0.055,2.96
80.873,574855614,49.3289802,8.5654714,152.5639131,0.076,2.96
80.973,574855714,49.3289803,8.5654714,152.5954106,0.047,2.96
81.073,574855814,49.3289803,8.5654713,152.5891412,0.052,2.96
81.173,574855914,49.3289803,8.5654711,152.5665568,0.072,2.96
81.273,574856014,49.3289802,8.565471,152.5422257,0.039,2.96
81.373,574856114,49.3289803,8.5654709,152.5151609,0.047,2.96
81.473,574856214,49.3289803,8.5654708,152.5011985,0.063,2.96
81.573,574856314,49.3289802,8.5654705,152.4930062,0.079,2.96
81.673,574856414,49.3289802,8.5654705,152.4854737,0.043,2.96
81.773,574856514,49.3289802,8.5654705,152.4557906,0.064,2.96
81.873,574856614,49.3289801,8.5654703,152.4560064,0.055,2.96
81.973,574856714,49.32898,8.5654696,152.3759435,0.09,2.96
82.073,574856814,49.32898,8.5654694,152.3296756,0.07,2.96
82.173,574856914,49.3289799,8.5654692,152.3159986,0.091,2.96
82.273,574857014,49.3289798,8.5654693,152.3300308,0.054,2.96
82.373,574857114,49.3289799,8.5654692,152.324429,0.064,2.96
82.473,574857214,49.3289799,8.5654689,152.258445,0.085,2.96
82.573,574857314,49.3289797,8.5654689,152.2839074,0.051,2.96
82.673,574857414,49.3289797,8.5654688,152.2464314,0.045,2.961
82.773,574857514,49.3289796,8.5654686,152.1967276,0.048,2.959
82.873,574857614,49.3289796,8.5654683,152.1808723,0.07,2.95
82.973,574857714,49.3289797,8.5654682,152.1975593,0.053,2.95
83.073,574857814,49.3289797,8.5654678,152.1239596,0.051,2.951
83.173,574857914,49.3289796,8.5654675,152.0639181,0.082,2.949
83.273,574858014,49.3289795,8.5654675,152.086685,0.095,2.94
83.373,574858114,49.3289797,8.5654671,152.0435922,0.065,2.94
83.473,574858214,49.3289798,8.5654666,152.007792,0.108,2.94
83.573,574858314,49.3289799,8.5654662,151.9827579,0.122,2.94
83.673,574858414,49.3289798,8.5654662,151.959469,0.104,2.94
83.773,574858514,49.3289797,8.5654659,151.9419271,0.114,2.94
83.873,574858614,49.3289796,8.5654657,151.8770639,0.094,2.938
83.973,574858714,49.3289797,8.5654654,151.8651575,0.078,2.929
84.073,574858814,49.3289796,8.5654653,151.8726105,0.108,2.93
84.173,574858914,49.3289795,8.5654652,151.8454674,0.081,2.93
84.273,574859014,49.3289795,8.565465,151.8400404,0.089,2.93
84.373,574859114,49.3289795,8.5654649,151.8186933,0.078,2.93
84.473,574859214,49.3289793,8.5654647,151.772479,0.085,2.93
84.573,574859314,49.3289794,8.5654647,151.7815813,0.071,2.93
84.673,574859414,49.3289792,8.5654643,151.7203661,0.088,2.93
84.773,574859514,49.3289791,8.5654643,151.7131978,0.071,2.93
84.873,574859614,49.328979,8.5654642,151.6759285,0.081,2.93
84.973,574859714,49.3289789,8.5654642,151.6953164,0.096,2.93
85.073,574859814,49.3289787,8.5654643,151.7043385,0.09,2.93
85.173,574859914,49.3289786,8.5654643,151.6976561,0.081,2.93
85.273,574860014,49.3289785,8.5654643,151.6998966,0.068,2.928
85.373,574860114,49.3289784,8.5654643,151.71168,0.071,2.919
85.473,574860214,49.3289784,8.5654642,151.697062,0.069,2.92
85.573,574860314,49.3289782,8.5654641,151.6583973,0.064,2.92
85.673,574860414,49.3289781,8.5654642,151.7023492,0.069,2.92
85.773,574860514,49.328978,8.5654641,151.7056319,0.054,2.92
85.873,574860614,49.3289779,8.565464,151.6827686,0.07,2.92
85.973,574860714,49.3289779,8.565464,151.6346531,0.109,2.92
86.073,574860814,49.3289778,8.5654637,151.5946763,0.082,2.92
86.173,574860914,49.3289777,8.5654636,151.5535041,0.076,2.92
86.273,574861014,49.3289777,8.5654634,151.5264979,0.075,2.92
86.373,574861114,49.3289776,8.5654632,151.5058818,0.072,2.92
86.473,574861214,49.3289776,8.5654634,151.5450085,0.076,2.92
86.573,574861314,49.3289777,8.5654633,151.524171,0.065,2.92
86.673,574861414,49.3289775,8.5654631,151.4980377,0.084,2.92
86.773,574861514,49.3289774,8.565463,151.4650986,0.09,2.92
86.873,574861614,49.3289775,8.5654629,151.514777,0.067,2.92
86.973,574861714,49.3289774,8.565463,151.53658,0.051,2.92
87.073,574861814,49.3289774,8.5654629,151.509495,0.056,2.92
87.173,574861914,49.3289772,8.5654629,151.4899266,0.07,2.92
87.273,574862014,49.3289772,8.5654628,151.4877214,0.06,2.919
87.373,574862114,49.3289772,8.5654626,151.4748653,0.072,2.921
87.473,574862214,49.3289771,8.5654628,151.4825835,0.068,2.93
87.573,574862314,49.3289771,8.5654628,151.4717558,0.053,2.93
87.673,574862414,49.3289769,8.5654626,151.4343761,0.053,2.93
87.773,574862514,49.3289768,8.5654627,151.4213068,0.06,2.93
87.873,574862614,49.3289767,8.5654628,151.4284238,0.06,2.93
87.973,574862714,49.3289767,8.5654627,151.4608811,0.057,2.93
88.073,574862814,49.3289766,8.5654627,151.4663491,0.055,2.93
88.173,574862914,49.3289764,8.5654627,151.4274661,0.063,2.93
88.273,574863014,49.3289763,8.5654626,151.3842918,0.081,2.93
88.373,574863114,49.3289762,8.5654626,151.3875744,0.06,2.93
88.473,574863214,49.3289761,8.5654625,151.3711028,0.056,2.93
88.573,574863314,49.3289759,8.5654624,151.3624017,0.075,2.93
88.673,574863414,49.3289759,8.5654623,151.3549532,0.087,2.932
88.773,574863514,49.3289757,8.5654623,151.3536771,0.058,2.941
88.873,574863614,49.3289756,8.5654621,151.349223,0.08,2.94
88.973,574863714,49.3289755,8.5654621,151.3351156,0.058,2.94
89.073,574863814,49.3289755,8.5654621,151.3273366,0.071,2.942
89.173,574863914,49.3289754,8.565462,151.3199791,0.053,2.951
89.273,574864014,49.3289754,8.565462,151.3231478,0.012,3.077
89.373,574864114,49.3289751,8.5654619,151.341093,0.081,3.604
89.473,574864214,49.3289749,8.5654614,151.3571217,0.107,3.526
89.573,574864314,49.3289746,8.5654612,151.3752702,0.05,3.496
89.673,574864414,49.3289743,8.5654609,151.3971862,0.055,3.465
89.773,574864514,49.3289739,8.5654608,151.4088803,0.054,3.437
89.873,574864614,49.3289737,8.5654605,151.4246145,0.037,3.415
89.973,574864714,49.3289734,8.5654604,151.4300675,0.042,3.387
90.073,574864814,49.3289732,8.5654603,151.4501315,0.085,3.367
90.173,574864914,49.3289728,8.5654604,151.4597466,0.043,3.347
90.273,574865014,49.3289724,8.5654605,151.4600626,0.061,3.327
90.373,574865114,49.3289721,8.5654605,151.4693246,0.063,3.308
90.473,574865214,49.3289717,8.5654603,151.4602218,0.053,3.297
90.573,574865314,49.3289715,8.5654601,151.4682694,0.045,3.278
90.673,574865414,49.3289713,8.5654601,151.4613307,0.041,3.269
90.773,574865514,49.3289712,8.5654602,151.4671166,0.055,3.258
90.873,574865614,49.328971,8.5654599,151.460661,0.039,3.239
90.973,574865714,49.3289708,8.5654599,151.4540361,0.024,3.229
91.073,574865814,49.3289706,8.5654599,151.4599918,0.051,3.219
91.173,574865914,49.3289705,8.5654598,151.4579931,0.016,3.209
91.273,574866014,49.3289702,8.5654599,151.4573947,0.07,3.199
91.373,574866114,49.3289701,8.5654597,151.4620238,0.051,3.189
91.473,574866214,49.32897,8.5654597,151.4693482,0.046,3.179
91.573,574866314,49.3289698,8.5654594,151.469957,0.079,3.169
91.673,574866414,49.3289695,8.5654594,151.4561055,0.033,3.159
91.773,574866514,49.3289692,8.5654593,151.4584652,0.046,3.149
