time, itow, lat, lon, alt, speed, accuracy
320.159,21423218,49.3291304,8.5654464,141.2360025,0.203,27.025
320.259,21423318,49.3291302,8.5654453,141.1931801,0.182,27.02
320.359,21423418,49.32913,8.5654435,141.1026472,0.176,26.928
320.459,21423518,49.3291292,8.5654433,141.1426646,0.209,26.591
320.559,21423618,49.329129,8.5654428,141.1360008,0.168,26.555
320.659,21423718,49.3291287,8.5654415,141.0214592,0.161,26.532
320.759,21423818,49.3291286,8.5654409,140.9230952,0.166,26.494
320.859,21423918,49.3291281,8.5654418,140.9820633,0.196,26.465
320.959,21424018,49.329128,8.5654407,140.861512,0.153,26.435
321.059,21424118,49.3291279,8.5654388,140.7141444,0.233,26.405
321.159,21424218,49.3291281,8.5654375,140.5459437,0.213,26.374
321.259,21424318,49.3291289,8.5654355,140.3034134,0.204,26.337
321.359,21424418,49.3291293,8.5654353,140.2020248,0.219,26.315
321.459,21424518,49.3291293,8.5654357,140.2232293,0.156,26.29
321.559,21424618,49.3291289,8.5654358,140.2934683,0.171,26.276
321.659,21424718,49.3291287,8.5654367,140.5001347,0.09,26.244
321.759,21424818,49.3291281,8.5654373,140.5733459,0.093,26.216
321.859,21424918,49.3291276,8.5654369,140.601094,0.108,26.194
321.959,21425018,49.3291273,8.5654375,140.6571167,0.072,26.166
322.059,21425118,49.329127,8.5654358,140.5402279,0.08,26.141
322.159,21425218,49.3291268,8.5654349,140.4804665,0.089,26.105
322.259,21425318,49.329127,8.5654349,140.4604911,0.053,26.09
322.359,21425418,49.3291269,8.5654345,140.3939167,0.052,26.075
322.459,21425518,49.3291273,8.5654317,140.1945304,0.078,26.036
322.559,21425618,49.3291279,8.5654297,140.0544766,0.088,26.016
322.659,21425718,49.3291279,8.5654312,140.1357204,0.083,25.997
322.759,21425818,49.3291281,8.5654321,140.2097997,0.021,25.975
322.859,21425918,49.329128,8.5654309,140.1531095,0.076,25.941
322.959,21426018,49.3291277,8.5654333,140.3464879,0.091,25.905
323.059,21426118,49.3291271,8.5654338,140.4579955,0.076,25.882
323.159,21426218,49.3291268,8.5654333,140.476298,0.109,25.858
323.259,21426318,49.329126,8.565434,140.5444003,0.04,25.843
323.359,21426418,49.3291253,8.5654345,140.5786709,0.037,25.827
323.459,21426518,49.3291249,8.5654349,140.6283046,0.065,25.923
323.559,21426618,49.3291243,8.5654335,140.5934937,0.054,25.862
323.659,21426718,49.3291242,8.5654306,140.365813,0.076,25.635
323.759,21426818,49.329124,8.5654293,140.2744136,0.028,25.604
323.859,21426918,49.3291241,8.5654292,140.2218889,0.042,25.56
323.959,21427018,49.3291241,8.565429,140.10301,0.061,25.512
324.059,21427118,49.3291243,8.5654281,139.9325597,0.07,25.466
324.159,21427218,49.3291246,8.5654274,139.7675959,0.084,25.442
324.259,21427318,49.3291252,8.565427,139.595071,0.092,25.491
324.359,21427418,49.3291253,8.5654299,139.6467602,0.12,25.488
324.459,21427518,49.3291248,8.5654328,139.8349747,0.072,25.505
324.559,21427618,49.329125,8.5654323,139.6426176,0.096,25.635
324.659,21427718,49.3291251,8.5654319,139.4439964,0.125,25.668
324.759,21427818,49.3291253,8.5654322,139.3589989,0.089,25.648
324.859,21427918,49.3291245,8.5654317,139.4628342,0.052,25.595
324.959,21428018,49.3291248,8.56543,139.2306476,0.052,25.729
325.059,21428118,49.3291247,8.5654303,139.2565408,0.032,25.659
325.159,21428218,49.3291248,8.5654294,139.2142094,0.034,25.547
325.259,21428318,49.329125,8.5654294,139.1875032,0.061,25.51
325.359,21428418,49.3291253,8.5654322,139.2646973,0.077,25.516
325.459,21428518,49.3291253,8.5654295,139.1246133,0.083,25.677
325.559,21428618,49.3291252,8.5654305,139.20742,0.027,25.632
325.659,21428718,49.3291252,8.5654333,139.3630559,0.04,25.481
325.759,21428818,49.3291253,8.5654342,139.4334339,0.085,25.445
325.859,21428918,49.3291247,8.5654352,139.6248548,0.051,25.444
325.959,21429018,49.3291245,8.565435,139.5873206,0.03,25.454
326.059,21429118,49.3291244,8.5654352,139.6083053,0.05,25.375
326.159,21429218,49.3291238,8.5654355,139.7278645,0.067,25.345
326.259,21429318,49.329124,8.5654356,139.7165808,0.01,25.317
326.359,21429418,49.3291239,8.5654368,139.7540401,0.02,25.295
326.459,21429518,49.3291236,8.5654343,139.6077027,0.069,25.249
326.559,21429618,49.3291233,8.5654331,139.7240217,0.1,25.098
326.659,21429718,49.3291231,8.5654335,139.7651663,0.129,25.046
326.759,21429818,49.3291233,8.5654315,139.638247,0.057,25.41
326.859,21429918,49.3291228,8.5654309,139.6621985,0.049,25.349
326.959,21430018,49.3291227,8.5654308,139.7581461,0.038,25.337
327.059,21430118,49.3291228,8.5654304,139.7126374,0.07,25.314
327.159,21430218,49.3291227,8.5654312,139.758949,0.054,25.286
327.259,21430318,49.3291227,8.565432,139.8460472,0.044,25.266
327.359,21430418,49.3291226,8.5654321,139.9777196,0.064,25.246
327.459,21430518,49.3291225,8.5654336,140.0548748,0.103,25.282
327.559,21430618,49.3291225,8.5654338,140.0156031,0.198,25.458
327.659,21430718,49.3291225,8.5654355,140.1459057,0.256,25.432
327.759,21430818,49.3291226,8.5654368,140.2648554,0.344,25.154
327.859,21430918,49.3291224,8.5654377,140.3169181,0.419,24.771
327.959,21431018,49.3291222,8.565438,140.3030686,0.441,24.769
328.059,21431118,49.3291222,8.5654384,140.3841558,0.39,24.758
328.159,21431218,49.329122,8.5654389,140.4136213,0.341,24.748
328.259,21431318,49.3291221,8.5654394,140.4230604,0.352,24.738
328.359,21431418,49.3291221,8.5654397,140.4244996,0.303,24.728
328.459,21431518,49.3291223,8.5654418,140.5406956,0.3,24.718
328.559,21431618,49.3291217,8.5654427,140.6005055,0.26,24.708
328.659,21431718,49.3291215,8.5654424,140.6272597,0.181,24.696
328.759,21431818,49.3291215,8.565443,140.6802449,0.175,24.677
328.859,21431918,49.3291212,8.5654437,140.7606396,0.168,24.668
328.959,21432020,49.3291206,8.5654446,140.8974673,0.141,24.658
329.059,21432120,49.3291203,8.5654443,140.9031156,0.15,24.648
329.159,21432220,49.3291198,8.565444,140.9452491,0.162,24.638
329.259,21432320,49.3291199,8.5654428,140.9039606,0.177,24.628
329.359,21432420,49.3291198,8.5654431,140.9535107,0.191,24.618
329.459,21432520,49.3291198,8.565443,140.9850522,0.219,24.604
329.559,21432620,49.3291196,8.5654438,141.0507913,0.198,24.588
329.659,21432720,49.3291193,8.5654447,141.1377784,0.221,24.589
329.759,21432820,49.3291194,8.565445,141.1392752,0.199,24.577
329.859,21432920,49.3291191,8.565445,141.1775341,0.217,24.558
329.959,21433020,49.329119,8.5654457,141.1726694,0.194,24.548
330.059,21433120,49.329119,8.5654457,141.1488133,0.171,24.538
330.159,21433220,49.3291188,8.5654453,141.0672814,0.184,24.528
330.259,21433320,49.3291185,8.5654456,141.1200967,0.189,24.518
330.359,21433420,49.3291186,8.5654445,141.0430866,0.17,24.508
330.459,21433520,49.3291188,8.5654446,141.0173223,0.142,24.495
330.559,21433620,49.3291189,8.5654446,140.992298,0.144,24.477
330.659,21433720,49.329119,8.5654446,140.9649668,0.149,24.465
330.759,21433820,49.3291194,8.5654455,140.9341649,0.125,24.447
330.859,21433920,49.3291194,8.5654444,140.8046145,0.127,24.491
330.959,21434020,49.3291193,8.5654447,140.8459636,0.12,24.633
331.059,21434120,49.3291194,8.5654469,140.9009378,0.12,24.608
331.159,21434220,49.3291193,8.5654479,140.9657539,0.11,24.598
331.259,21434320,49.329119,8.5654482,141.0029181,0.122,24.585
331.359,21434420,49.329119,8.5654476,141.014342,0.106,24.567
331.459,21434520,49.3291189,8.5654476,141.0080391,0.113,24.558
331.559,21434620,49.329119,8.565449,141.0305313,0.108,24.548
331.659,21434720,49.3291189,8.5654476,140.904623,0.113,24.538
331.759,21434820,49.3291188,8.5654475,140.8558741,0.132,24.528
331.859,21434920,49.3291187,8.565448,140.792402,0.147,24.518
331.959,21435020,49.3291189,8.5654489,140.7708973,0.108,24.478
332.059,21435120,49.3291186,8.5654533,140.9845166,0.122,24.395
332.159,21435220,49.3291176,8.5654551,141.0719606,0.172,24.403
332.259,21435320,49.3291179,8.5654589,141.2041787,0.084,24.508
332.359,21435420,49.3291173,8.5654582,141.1098943,0.092,24.498
332.459,21435520,49.3291165,8.5654575,141.0154374,0.112,24.502
332.559,21435620,49.3291164,8.5654547,140.7241319,0.091,24.532
332.659,21435720,49.3291163,8.5654542,140.5951966,0.099,24.5
332.759,21435820,49.3291161,8.5654528,140.4085509,0.098,24.52
332.859,21435920,49.3291161,8.5654486,140.1024807,0.091,24.682
332.959,21436020,49.3291161,8.5654483,139.9941571,0.101,24.678
333.059,21436120,49.329116,8.5654495,139.9661046,0.102,24.672
333.159,21436220,49.3291161,8.5654525,140.1000223,0.076,24.702
333.259,21436320,49.3291162,8.565453,140.0824308,0.091,24.686
333.359,21436420,49.329116,8.565455,140.1700798,0.086,24.682
333.459,21436520,49.3291158,8.5654567,140.2840463,0.106,24.688
333.559,21436620,49.3291154,8.5654575,140.3703853,0.088,24.644
333.659,21436720,49.3291155,8.5654585,140.4587451,0.117,24.631
333.759,21436820,49.3291155,8.5654586,140.4731286,0.121,24.629
333.859,21436920,49.3291155,8.5654601,140.5382273,0.105,24.57
333.959,21437020,49.3291152,8.5654614,140.6550356,0.125,24.424
334.059,21437120,49.3291147,8.5654635,140.8157503,0.105,24.417
334.159,21437220,49.3291144,8.565466,140.9899735,0.112,24.375
334.259,21437320,49.329114,8.5654684,141.1759722,0.089,24.404
334.359,21437420,49.3291138,8.5654694,141.2829342,0.093,24.498
334.459,21437520,49.3291135,8.5654681,141.2135161,0.102,24.484
334.559,21437620,49.3291131,8.5654661,141.1043811,0.083,24.474
334.659,21437720,49.3291132,8.5654625,140.8516537,0.076,24.427
334.759,21437820,49.3291131,8.5654654,141.0094555,0.07,24.419
334.859,21437920,49.3291127,8.5654675,141.1517992,0.099,24.413
334.959,21438020,49.3291126,8.5654667,141.1126143,0.088,24.415
335.059,21438120,49.3291124,8.5654649,141.0035967,0.06,24.475
335.159,21438220,49.3291124,8.5654638,140.9115074,0.056,24.423
335.259,21438320,49.3291121,8.565466,141.0309011,0.073,24.231
335.359,21438420,49.3291119,8.5654645,140.9274615,0.074,24.229
335.459,21438520,49.3291116,8.565466,141.0419643,0.099,24.221
335.559,21438620,49.3291112,8.5654668,141.1094954,0.123,24.219
335.659,21438720,49.3291115,8.5654677,141.1654181,0.07,24.171
335.759,21438820,49.3291111,8.5654666,141.1541644,0.062,24.059
335.859,21438920,49.3291108,8.565466,141.1487425,0.058,24.067
335.959,21439020,49.3291108,8.5654652,141.1382321,0.072,24.059
336.059,21439120,49.3291105,8.5654664,141.2961549,0.073,24.057
336.159,21439220,49.3291105,8.5654672,141.4128665,0.064,24.049
336.259,21439320,49.3291097,8.5654686,141.5909704,0.083,24.117
336.359,21439420,49.3291097,8.5654703,141.7745051,0.048,24.309
336.459,21439520,49.3291093,8.5654704,141.8893161,0.061,24.287
336.559,21439620,49.3291087,8.5654706,142.0216062,0.102,24.279
336.659,21439720,49.3291082,8.5654703,142.1183551,0.116,24.283
336.759,21439820,49.3291081,8.5654698,142.1588078,0.07,24.291
336.859,21439920,49.3291078,8.5654683,142.1266326,0.083,24.24
336.959,21440020,49.3291075,8.5654692,142.2211048,0.095,24.334
337.059,21440120,49.3291075,8.5654703,142.35459,0.104,24.865
337.159,21440220,49.3291076,8.5654697,142.3723889,0.08,24.767
337.259,21440320,49.3291069,8.5654683,142.3171486,0.085,24.288
337.359,21440420,49.3291065,8.5654684,142.3373054,0.192,24.244
337.459,21440520,49.3291065,8.56547,142.4626164,0.163,24.211
337.559,21440620,49.3291062,8.565472,142.6483334,0.184,24.153
337.659,21440720,49.3291058,8.5654741,142.7899173,0.209,24.154
337.759,21440820,49.3291053,8.565474,142.8526738,0.158,24.144
337.859,21440920,49.3291057,8.5654735,142.9171313,0.315,24.095
337.959,21441020,49.329105,8.5654722,142.9510565,0.265,24.093
338.059,21441120,49.3291045,8.5654718,143.0689695,0.245,24.117
338.159,21441220,49.3291037,8.5654711,143.1775506,0.208,24.109
338.259,21441320,49.3291036,8.5654711,143.2131449,0.195,24.101
338.359,21441420,49.3291036,8.5654703,143.2146321,0.17,24.123
338.459,21441520,49.3291035,8.5654713,143.2875353,0.175,24.221
338.559,21441620,49.3291035,8.5654715,143.3358528,0.147,24.219
338.659,21441720,49.3291035,8.5654703,143.2634017,0.165,24.22
338.759,21441820,49.3291036,8.5654716,143.340733,0.186,24.196
338.859,21441920,49.3291031,8.5654722,143.386176,0.123,24.096
338.959,21442020,49.3291029,8.5654711,143.3109462,0.132,24.112
339.059,21442120,49.3291028,8.5654699,143.2115505,0.14,24.11
339.159,21442220,49.3291029,8.5654679,143.1268336,0.123,24.11
339.259,21442320,49.3291028,8.5654682,143.1772872,0.163,24.109
339.359,21442420,49.3291026,8.5654676,143.1677135,0.189,24.111
339.459,21442520,49.3291026,8.5654675,143.1697089,0.239,24.12
339.559,21442620,49.3291029,8.5654666,143.1100013,0.228,24.12
339.659,21442720,49.3291032,8.5654651,143.0027959,0.2,24.117
339.759,21442820,49.3291032,8.5654645,142.9473701,0.269,24.109
339.859,21442920,49.329104,8.5654646,142.9122638,0.166,24.108
339.959,21443022,49.3291044,8.5654635,142.8187278,0.149,24.113
340.059,21443122,49.3291047,8.5654632,142.7799909,0.108,24.133
340.159,21443222,49.3291053,8.5654646,142.8409204,0.065,24.141
340.259,21443322,49.3291052,8.5654651,142.8721053,0.131,24.118
340.359,21443422,49.3291053,8.5654639,142.7863169,0.147,24.175
340.459,21443522,49.3291058,8.5654631,142.7526986,0.095,24.387
340.559,21443622,49.3291058,8.5654636,142.7852494,0.142,24.342
340.659,21443722,49.3291057,8.5654621,142.7098327,0.15,24.32
340.759,21443822,49.3291058,8.565463,142.78784,0.142,24.32
340.859,21443922,49.3291059,8.5654643,142.9818834,0.109,24.32
340.959,21444022,49.3291058,8.5654654,143.1255699,0.103,24.32
341.059,21444122,49.3291058,8.5654646,143.0682166,0.122,24.341
341.159,21444222,49.329106,8.565465,143.0979075,0.088,24.286
341.259,21444322,49.3291062,8.5654647,143.0322347,0.082,24.067
341.359,21444422,49.3291065,8.565465,143.0270684,0.083,24.059
341.459,21444522,49.3291064,8.5654647,143.0086897,0.105,24.058
341.559,21444622,49.3291068,8.565464,142.9762028,0.069,24.063
341.659,21444722,49.3291069,8.5654651,143.0383111,0.085,24.08
341.759,21444822,49.3291071,8.5654646,143.0094718,0.097,24.08
341.859,21444922,49.3291072,8.565464,142.9934878,0.08,24.071
341.959,21445022,49.3291073,8.5654635,142.9805201,0.093,24.047
342.059,21445122,49.3291072,8.5654627,142.9366938,0.121,23.96
342.159,21445222,49.3291075,8.5654612,142.8949804,0.079,23.815
342.259,21445322,49.3291075,8.5654589,142.832307,0.105,23.997
342.359,21445422,49.3291073,8.5654573,142.8459997,0.142,23.989
342.459,21445522,49.3291082,8.5654574,142.8526346,0.101,23.968
342.559,21445622,49.3291085,8.5654562,142.7980414,0.102,24.025
342.659,21445722,49.3291086,8.565451,142.5091656,0.122,24.256
342.759,21445822,49.3291093,8.5654513,142.5248699,0.104,24.241
342.859,21445922,49.3291096,8.5654548,142.7068209,0.119,25.265
342.959,21446022,49.3291099,8.5654567,142.8385939,0.113,22.482
343.059,21446122,49.3291105,8.5654583,142.9133564,0.097,11.292
343.159,21446222,49.3291108,8.5654597,142.9922231,0.1,10.541
343.259,21446322,49.3291109,8.56546,143.0538817,0.108,10.285
343.359,21446422,49.3291112,8.5654603,143.0754058,0.112,10.118
343.459,21446522,49.3291116,8.5654607,143.0893935,0.123,10.012
343.559,21446622,49.3291119,8.5654605,143.0129458,0.111,9.934
343.659,21446722,49.3291126,8.56546,142.9295056,0.096,9.868
343.759,21446822,49.3291129,8.5654598,142.9499233,0.088,9.82
343.859,21446922,49.3291132,8.5654597,142.9163,0.093,9.781
343.959,21447022,49.3291137,8.5654597,142.9006811,0.093,9.741
344.059,21447122,49.3291142,8.5654598,142.873156,0.095,9.704
344.159,21447222,49.3291147,8.5654597,142.851619,0.092,9.672
344.259,21447322,49.3291152,8.5654595,142.8253485,0.085,9.633
344.359,21447422,49.3291155,8.5654595,142.7927514,0.087,9.603
344.459,21447522,49.3291159,8.5654593,142.7214772,0.102,9.573
344.559,21447622,49.3291164,8.5654591,142.7028666,0.112,9.543
344.659,21447722,49.3291173,8.5654585,142.6552311,0.088,9.513
344.759,21447822,49.3291179,8.5654581,142.592805,0.097,9.483
344.859,21447922,49.3291185,8.5654579,142.548173,0.086,9.453
344.959,21448022,49.3291191,8.5654575,142.5218532,0.077,9.425
345.059,21448122,49.3291198,8.5654571,142.450797,0.076,9.403
345.159,21448222,49.3291203,8.565457,142.4040535,0.083,9.373
345.259,21448322,49.3291208,8.5654567,142.3627984,0.078,9.346
345.359,21448422,49.3291211,8.5654567,142.3494436,0.085,9.326
345.459,21448522,49.3291218,8.5654568,142.2290626,0.094,9.303
345.559,21448622,49.3291222,8.5654567,142.1714633,0.092,9.275
345.659,21448722,49.3291224,8.5654568,142.1327974,0.105,9.253
345.759,21448822,49.329123,8.5654567,142.0333176,0.075,9.225
345.859,21448922,49.3291235,8.5654568,141.9856624,0.099,9.206
345.959,21449022,49.329124,8.5654567,141.9486039,0.113,9.184
346.059,21449122,49.3291242,8.5654568,141.9001447,0.096,9.159
346.159,21449222,49.3291245,8.5654568,141.8575977,0.098,9.146
346.259,21449322,49.3291249,8.5654568,141.7949392,0.079,9.126
346.359,21449422,49.3291252,8.5654568,141.7659569,0.074,9.106
